# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458331.3045044       0.9985447       0.0010808            nan   3152.7909125      3.4125079   3157.3858992
2458331.3253784       0.9997540       0.0010796            nan   3156.5543243      3.4086381   3157.3310896
2458331.3461914       1.0003773       0.0010785            nan   3158.4621902      3.4052637   3157.2710310
2458331.3670044       0.9998598       0.0010775            nan   3156.7610533      3.4017654   3157.2036787
2458331.3878784       1.0005095       0.0010767            nan   3158.7393618      3.3994057   3157.1308638
2458331.4086914       1.0008451       0.0010763            nan   3159.7174998      3.3980870   3157.0493208
2458331.4295044       1.0015458       0.0010762            nan   3161.8397002      3.3974465   3156.9597212
2458331.4503784       1.0009816       0.0010761            nan   3159.9615428      3.3971952   3156.8627668
2458331.4711914       0.9989756       0.0010764            nan   3153.5249146      3.3977940   3156.7588240
2458331.4920044       1.0019459       0.0010780            nan   3162.7892786      3.4029211   3156.6467634
2458331.5128784       1.0004832       0.0010790            nan   3158.0540495      3.4060054   3156.5286604
2458331.5336914       1.0010373       0.0010811            nan   3159.6789469      3.4123973   3156.4048200
2458331.5545044       0.9991340       0.0010825            nan   3153.5466029      3.4166025   3156.2799421
2458331.5753784       0.9984984       0.0010849            nan   3151.4102517      3.4242381   3156.1494184
2458331.5961914       0.9999440       0.0010874            nan   3155.8435005      3.4318656   3156.0202070
2458331.6170044       0.9999867       0.0010895            nan   3155.8491540      3.4381992   3155.8911482
2458331.6378784       0.9992513       0.0010913            nan   3153.3996267      3.4437460   3155.7623335
2458331.6586914       0.9993999       0.0010927            nan   3153.7427119      3.4482413   3155.6363874
2458331.6795044       0.9999169       0.0010938            nan   3155.2505953      3.4515359   3155.5127912
2458331.7003784       0.9994350       0.0010946            nan   3153.6089729      3.4538460   3155.3917890
2458331.7211914       0.9995796       0.0010946            nan   3153.9473592      3.4536346   3155.2737165
2458331.7420044       0.9990441       0.0010948            nan   3152.1436130      3.4544014   3155.1596418
2458331.7628784       0.9994371       0.0010951            nan   3153.2716818      3.4549968   3155.0477949
2458331.7836914       0.9994264       0.0010954            nan   3153.1294886      3.4558235   3154.9390913
2458331.8045044       0.9991068       0.0010957            nan   3152.0140708      3.4568610   3154.8320661
2458331.8253784       1.0012178       0.0010963            nan   3158.5688711      3.4584817   3154.7269941
