# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458330.3253784       1.0047359       0.0010761            nan   3157.9380724      3.3822484   3143.0529683
2458330.3670044       1.0040582       0.0010750            nan   3155.8080233      3.3789254   3143.0529683
2458330.3878784       1.0029465       0.0010743            nan   3152.3138800      3.3767071   3143.0529683
2458330.4086914       1.0048665       0.0010745            nan   3158.3487041      3.3770549   3143.0529683
2458330.4295044       1.0071199       0.0010749            nan   3165.4312755      3.3786157   3143.0529683
2458330.4503784       1.0046463       0.0010749            nan   3157.6563957      3.3784378   3143.0529683
2458330.4711914       1.0026120       0.0010749            nan   3151.2625926      3.3784200   3143.0529683
2458330.4920044       1.0058079       0.0010761            nan   3161.3074538      3.3822608   3143.0529683
2458330.5128784       1.0048319       0.0010773            nan   3158.2398859      3.3859556   3143.0529683
2458330.5545044       1.0055431       0.0010806            nan   3160.4751102      3.3965365   3143.0529683
2458330.5753784       1.0049133       0.0010823            nan   3158.4958499      3.4018476   3143.0529683
2458330.5961914       1.0040041       0.0010840            nan   3155.6382226      3.4071132   3143.0529683
2458330.6170044       1.0047498       0.0010855            nan   3157.9816927      3.4119379   3143.0529683
2458330.6378784       1.0050106       0.0010869            nan   3158.8015062      3.4161314   3143.0529683
2458330.6586914       1.0040137       0.0010876            nan   3155.6682831      3.4182624   3143.0529683
2458330.6795044       1.0053414       0.0010878            nan   3159.8411429      3.4189913   3143.0529683
2458330.7003784       1.0040044       0.0010878            nan   3155.6390437      3.4191476   3143.0529683
2458330.7211914       1.0055764       0.0010881            nan   3160.5797583      3.4198863   3143.0529683
2458330.7420044       1.0065382       0.0010880            nan   3163.6029008      3.4195873   3143.0529683
2458330.7628784       1.0035043       0.0010876            nan   3154.0670811      3.4183551   3143.0529683
2458330.7836914       1.0032196       0.0010878            nan   3153.1723205      3.4189992   3143.0529683
2458330.8045044       1.0043626       0.0010881            nan   3156.7648677      3.4200414   3143.0529683
2458330.8253784       1.0051098       0.0010883            nan   3159.1131928      3.4205054   3143.0529683
2458330.8461914       1.0036795       0.0010881            nan   3154.6178935      3.4199060   3143.0529683
2458330.8670044       1.0057626       0.0010878            nan   3161.1650086      3.4189584   3143.0529683
2458330.8878784       1.0028868       0.0010869            nan   3152.1264836      3.4160932   3143.0529683
2458330.9086914       1.0057895       0.0010867            nan   3161.2497829      3.4154479   3143.0529683
2458330.9295044       1.0037017       0.0010855            nan   3154.6877600      3.4117641   3143.0529683
2458330.9503784       1.0037033       0.0010848            nan   3154.6926741      3.4094619   3143.0529683
2458330.9711914       1.0018950       0.0010837            nan   3149.0089073      3.4059752   3143.0529683
2458330.9920044       1.0045308       0.0010833            nan   3157.2934685      3.4049873   3143.0529683
2458331.0128784       1.0052142       0.0010833            nan   3159.4416028      3.4047392   3143.0529683
2458331.0336914       1.0052916       0.0010835            nan   3159.6847748      3.4054667   3143.0529683
2458331.0545044       1.0053145       0.0010839            nan   3159.7566686      3.4066424   3143.0529683
2458331.0753784       1.0040138       0.0010840            nan   3155.6684513      3.4071895   3143.0529683
2458331.0961914       1.0037799       0.0010845            nan   3154.9333559      3.4087079   3143.0529683
2458331.1170044       1.0056684       0.0010854            nan   3160.8690121      3.4113986   3143.0529683
2458331.1378784       1.0034153       0.0010861            nan   3153.7874779      3.4137444   3143.0529683
2458331.1586914       1.0045346       0.0010871            nan   3157.3055540      3.4168519   3143.0529683
2458331.1795044       1.0022527       0.0010877            nan   3150.1331869      3.4186227   3143.0529683
2458331.2003784       1.0059553       0.0010885            nan   3161.7707059      3.4212587   3143.0529683
2458331.2211914       1.0048650       0.0010886            nan   3158.3439102      3.4214524   3143.0529683
2458331.2420044       1.0056075       0.0010883            nan   3160.6775024      3.4207276   3143.0529683
2458331.2628784       1.0031906       0.0010874            nan   3153.0810761      3.4176429   3143.0529683
2458331.2836914       1.0048316       0.0010868            nan   3158.2390243      3.4160216   3143.0529683
2458331.3045044       1.0030982       0.0010857            nan   3152.7909125      3.4125079   3143.0529683
2458331.3253784       1.0042956       0.0010845            nan   3156.5543243      3.4086381   3143.0529683
2458331.3461914       1.0049026       0.0010834            nan   3158.4621902      3.4052637   3143.0529683
2458331.3670044       1.0043614       0.0010823            nan   3156.7610533      3.4017654   3143.0529683
2458331.3878784       1.0049908       0.0010816            nan   3158.7393618      3.3994057   3143.0529683
2458331.4086914       1.0053020       0.0010811            nan   3159.7174998      3.3980870   3143.0529683
2458331.4295044       1.0059772       0.0010809            nan   3161.8397002      3.3974465   3143.0529683
2458331.4503784       1.0053797       0.0010809            nan   3159.9615428      3.3971952   3143.0529683
2458331.4711914       1.0033318       0.0010810            nan   3153.5249146      3.3977940   3143.0529683
2458331.4920044       1.0062793       0.0010827            nan   3162.7892786      3.4029211   3143.0529683
2458331.5128784       1.0047728       0.0010837            nan   3158.0540495      3.4060054   3143.0529683
2458331.5336914       1.0052898       0.0010857            nan   3159.6789469      3.4123973   3143.0529683
2458331.5545044       1.0033387       0.0010870            nan   3153.5466029      3.4166025   3143.0529683
2458331.5753784       1.0026590       0.0010895            nan   3151.4102517      3.4242381   3143.0529683
2458331.5961914       1.0040695       0.0010919            nan   3155.8435005      3.4318656   3143.0529683
2458331.6170044       1.0040713       0.0010939            nan   3155.8491540      3.4381992   3143.0529683
2458331.6378784       1.0032919       0.0010957            nan   3153.3996267      3.4437460   3143.0529683
2458331.6586914       1.0034011       0.0010971            nan   3153.7427119      3.4482413   3143.0529683
2458331.6795044       1.0038808       0.0010981            nan   3155.2505953      3.4515359   3143.0529683
2458331.7003784       1.0033585       0.0010989            nan   3153.6089729      3.4538460   3143.0529683
2458331.7211914       1.0034662       0.0010988            nan   3153.9473592      3.4536346   3143.0529683
2458331.7420044       1.0028923       0.0010991            nan   3152.1436130      3.4544014   3143.0529683
2458331.7628784       1.0032512       0.0010992            nan   3153.2716818      3.4549968   3143.0529683
2458331.7836914       1.0032060       0.0010995            nan   3153.1294886      3.4558235   3143.0529683
2458331.8045044       1.0028511       0.0010998            nan   3152.0140708      3.4568610   3143.0529683
2458331.8253784       1.0049366       0.0011004            nan   3158.5688711      3.4584817   3143.0529683
2458331.8461914       0.9999789       0.0011000            nan   3142.9866698      3.4574225   3143.0529683
2458331.8670044       1.0040982       0.0011005            nan   3155.9336800      3.4590835   3143.0529683
2458331.8878784       1.0037922       0.0011004            nan   3154.9721277      3.4585370   3143.0529683
2458331.9086914       1.0057061       0.0011002            nan   3160.9874515      3.4578737   3143.0529683
2458331.9295044       1.0033066       0.0010997            nan   3153.4457954      3.4564000   3143.0529683
2458331.9503784       1.0044687       0.0010994            nan   3157.0982947      3.4553595   3143.0529683
2458331.9711914       1.0000249       0.0010981            nan   3143.1313790      3.4514508   3143.0529683
2458331.9920044       1.0032599       0.0010980            nan   3153.2989789      3.4512013   3143.0529683
2458332.0128784       1.0004130       0.0010973            nan   3144.3510138      3.4488910   3143.0529683
2458332.0336914       1.0032647       0.0010978            nan   3153.3142206      3.4505232   3143.0529683
2458332.0545044       1.0025137       0.0010978            nan   3150.9536390      3.4504516   3143.0529683
