# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458548.9060669       1.0005869       0.0010911            nan   3349.4861585      3.6523808   3347.5214768
2458548.9268799       0.9995882       0.0010913            nan   3346.1302188      3.6530317   3347.5087834
2458548.9476929       1.0002861       0.0010917            nan   3348.4496419      3.6544100   3347.4919949
2458548.9685669       0.9996051       0.0010906            nan   3346.1484230      3.6508127   3347.4703655
2458548.9893799       1.0014286       0.0010917            nan   3352.2254711      3.6543333   3347.4433117
2458549.0101929       0.9988091       0.0010906            nan   3343.4226622      3.6507489   3347.4091854
2458549.0310669       0.9999333       0.0010919            nan   3347.1444373      3.6551021   3347.3677445
2458549.0518799       1.0012547       0.0010913            nan   3351.5176917      3.6528076   3347.3178978
2458549.0726929       1.0006081       0.0010916            nan   3349.2952452      3.6539437   3347.2597408
2458549.0935669       1.0007875       0.0010915            nan   3349.8275903      3.6535835   3347.1918011
2458549.1143799       1.0013055       0.0010917            nan   3351.4838432      3.6540557   3347.1140576
2458549.1351929       1.0011289       0.0010916            nan   3350.8053949      3.6536194   3347.0268135
2458549.1560669       0.9992847       0.0010909            nan   3344.5363676      3.6510657   3346.9304123
2458549.1768799       0.9995848       0.0010907            nan   3345.4365309      3.6503232   3346.8261662
2458549.1976929       1.0000026       0.0010923            nan   3346.7237672      3.6554825   3346.7150822
2458549.2185669       1.0013228       0.0010923            nan   3351.0238778      3.6555975   3346.5971089
2458549.2393799       1.0002352       0.0010911            nan   3347.2612738      3.6514767   3346.4741478
2458549.2601929       1.0001330       0.0010917            nan   3346.7914377      3.6532322   3346.3462753
2458549.2810669       0.9994127       0.0010919            nan   3344.2496618      3.6536505   3346.2148113
2458549.3018799       0.9999998       0.0010918            nan   3346.0809331      3.6531551   3346.0815125
2458549.3226929       0.9997266       0.0010931            nan   3345.0327182      3.6573603   3345.9473858
2458549.3435669       1.0013833       0.0010912            nan   3350.4410126      3.6508508   3345.8129082
2458549.3643799       0.9981229       0.0010912            nan   3339.3998216      3.6509657   3345.6800194
2458549.3851929       0.9984363       0.0010916            nan   3340.3186356      3.6518819   3345.5499478
2458549.4060669       1.0000443       0.0010911            nan   3345.5706297      3.6503437   3345.4222813
2458549.4268799       0.9988010       0.0010921            nan   3341.2880833      3.6533329   3345.2991219
2458549.4476929       1.0029749       0.0010925            nan   3355.1310442      3.6547551   3345.1796055
2458549.4685669       1.0004690       0.0010932            nan   3346.6319502      3.6568010   3345.0632210
2458549.4893799       0.9988922       0.0010917            nan   3341.2456138      3.6515251   3344.9512081
2458549.5310669       1.0002298       0.0010918            nan   3345.5129627      3.6519330   3344.7442017
2458549.5518799       0.9983798       0.0010913            nan   3339.2313902      3.6499910   3344.6504345
2458549.5726929       1.0002256       0.0010916            nan   3345.3187725      3.6509492   3344.5641747
2458549.5935669       0.9999805       0.0010939            nan   3344.4195101      3.6586905   3344.4847946
2458549.6143799       0.9989311       0.0010918            nan   3340.8382372      3.6515505   3344.4131794
2458549.6351929       0.9989246       0.0010923            nan   3340.7530794      3.6529484   3344.3494320
2458549.6560669       0.9998992       0.0010912            nan   3343.9557414      3.6492429   3344.2928505
2458549.6768799       1.0014578       0.0010912            nan   3349.1182866      3.6491552   3344.2431240
2458549.6976929       0.9970766       0.0010942            nan   3334.4232276      3.6591367   3344.1995468
2458549.7185669       0.9990355       0.0010917            nan   3340.9361705      3.6509548   3344.1616039
2458549.7393799       0.9993226       0.0010925            nan   3341.8637715      3.6535210   3344.1291790
2458549.7601929       1.0003140       0.0010922            nan   3345.1519119      3.6523114   3344.1019116
