# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458357.0545044       1.0003708       0.0009396            nan   3334.3003475      3.1316184   3333.0645216
2458357.0753784       1.0005893       0.0009395            nan   3334.9571071      3.1314208   3332.9930723
2458357.0961914       0.9995088       0.0009395            nan   3331.2856529      3.1311365   3332.9227980
2458357.1170044       1.0019511       0.0009397            nan   3339.3570275      3.1317468   3332.8542021
2458357.1378784       0.9998930       0.0009394            nan   3332.4302923      3.1309597   3332.7870481
2458357.1586914       0.9996228       0.0009393            nan   3331.4647619      3.1305806   3332.7217329
2458357.1795044       1.0002214       0.0009397            nan   3333.3964763      3.1317894   3332.6586760
2458357.2003784       0.9985767       0.0009394            nan   3327.8546456      3.1305981   3332.5980833
2458357.2211914       1.0002500       0.0009395            nan   3333.3745530      3.1308435   3332.5412672
2458357.2420044       0.9979499       0.0009393            nan   3325.6554289      3.1300757   3332.4872892
2458357.2628784       1.0010991       0.0009396            nan   3336.0987663      3.1311983   3332.4359663
2458357.2836914       0.9996570       0.0009395            nan   3331.2455423      3.1307675   3332.3884886
2458357.3045044       1.0002899       0.0009395            nan   3333.3102469      3.1306910   3332.3442228
2458357.3253784       1.0003649       0.0009396            nan   3333.5202248      3.1311852   3332.3041990
2458357.3461914       0.9991152       0.0009394            nan   3329.3196490      3.1302017   3332.2681272
2458357.3670044       0.9990983       0.0009396            nan   3329.2328140      3.1308568   3332.2373426
2458357.3878784       0.9993234       0.0009394            nan   3329.9566677      3.1302752   3332.2113417
2458357.4086914       0.9997263       0.0009396            nan   3331.2780825      3.1308590   3332.1899946
2458357.4295044       1.0010317       0.0009396            nan   3335.6112006      3.1307468   3332.1733931
2458357.4503784       0.9996383       0.0009396            nan   3330.9551907      3.1307552   3332.1605757
2458357.4711914       0.9986771       0.0009395            nan   3327.7437738      3.1305240   3332.1519011
2458357.4920044       0.9988701       0.0009395            nan   3328.3818106      3.1306317   3332.1468504
2458357.5128784       1.0003469       0.0009396            nan   3333.3000876      3.1308538   3332.1441496
2458357.5336914       1.0017095       0.0009399            nan   3337.8397556      3.1318375   3332.1434706
2458357.5545044       0.9977539       0.0009392            nan   3324.6586920      3.1296597   3332.1429365
2458357.5753784       1.0007055       0.0009397            nan   3334.4935949      3.1312373   3332.1427229
2458357.5961914       0.9996631       0.0009395            nan   3331.0198162      3.1306633   3332.1423033
2458357.6170044       1.0000321       0.0009397            nan   3332.2481844      3.1310781   3332.1411741
2458357.6378784       0.9997195       0.0009396            nan   3331.2041191      3.1307498   3332.1389387
2458357.6586914       1.0010638       0.0009399            nan   3335.6810808      3.1319465   3332.1363752
2458357.6795044       1.0006789       0.0009397            nan   3334.3942961      3.1312702   3332.1319654
2458357.7003784       0.9995703       0.0009397            nan   3330.6945763      3.1310838   3332.1263426
2458357.7211914       0.9990576       0.0009399            nan   3328.9793029      3.1317363   3332.1195906
2458357.7420044       0.9995801       0.0009399            nan   3330.7130972      3.1317348   3332.1120985
2458357.7628784       1.0006043       0.0009398            nan   3334.1172004      3.1316325   3332.1035536
2458357.7836914       0.9992557       0.0009397            nan   3329.6136193      3.1311733   3332.0936430
2458357.8045044       1.0001090       0.0009398            nan   3332.4451471      3.1315054   3332.0819471
2458357.8253784       1.0002900       0.0009399            nan   3333.0343440      3.1319317   3332.0679396
2458357.8461914       0.9992403       0.0009397            nan   3329.5201581      3.1311984   3332.0514982
2458357.8670044       1.0014864       0.0009401            nan   3336.9849323      3.1323695   3332.0322111
2458357.8878784       0.9991767       0.0009398            nan   3329.2667391      3.1312800   3332.0100706
2458357.9086914       0.9998733       0.0009399            nan   3331.5624529      3.1315949   3331.9846571
2458357.9295044       0.9997185       0.0009399            nan   3331.0169739      3.1317121   3331.9548872
2458357.9503784       1.0003881       0.0009399            nan   3333.2146291      3.1316859   3331.9215925
2458357.9711914       1.0014220       0.0009401            nan   3336.6214023      3.1323671   3331.8834608
2458357.9920044       1.0004315       0.0009399            nan   3333.2786590      3.1316730   3331.8408735
2458358.0128174       1.0010372       0.0009398            nan   3335.2490371      3.1312494   3331.7931669
2458358.0336304       0.9993307       0.0009398            nan   3329.5117454      3.1311289   3331.7415312
2458358.0545044       0.9994324       0.0009400            nan   3329.7956591      3.1319211   3331.6867521
2458358.0753174       0.9993509       0.0009398            nan   3329.4659977      3.1311852   3331.6284483
2458358.0961304       0.9998715       0.0009401            nan   3331.1407931      3.1321003   3331.5689314
2458358.1170044       1.0008258       0.0009403            nan   3334.2563896      3.1327595   3331.5051954
2458358.1378174       0.9992903       0.0009400            nan   3329.0758483      3.1315662   3331.4400709
2458358.1586304       0.9981013       0.0009400            nan   3325.0476704      3.1313765   3331.3730848
2458358.1795044       0.9999444       0.0009401            nan   3331.1180921      3.1318744   3331.3033827
2458358.2003174       1.0003142       0.0009403            nan   3332.2790894      3.1322963   3331.2323149
2458358.2211304       0.9991567       0.0009401            nan   3328.3496545      3.1317746   3331.1589430
2458358.2420044       0.9993952       0.0009402            nan   3329.0691208      3.1319151   3331.0839079
2458358.2628174       1.0011652       0.0009405            nan   3334.8885943      3.1329222   3331.0071562
2458358.2836304       1.0014828       0.0009406            nan   3335.8674246      3.1330194   3330.9281614
2458358.3045044       1.0006177       0.0009404            nan   3332.9039794      3.1324052   3330.8466566
2458358.3253174       0.9996766       0.0009403            nan   3329.6861599      3.1319102   3330.7634275
2458358.3461304       0.9988276       0.0009403            nan   3326.7749869      3.1317840   3330.6797941
2458358.3670044       1.0001360       0.0009404            nan   3331.0489073      3.1322025   3330.5960997
2458358.3878174       1.0004049       0.0009406            nan   3331.8611891      3.1327846   3330.5127333
2458358.4086304       0.9993448       0.0009405            nan   3328.2482423      3.1322390   3330.4302671
2458358.4295044       0.9976646       0.0009402            nan   3322.5712070      3.1313021   3330.3488996
2458358.4503174       0.9993160       0.0009405            nan   3327.9909536      3.1321790   3330.2689589
2458358.4711304       0.9984294       0.0009404            nan   3324.9602954      3.1317327   3330.1908033
2458358.4920044       0.9995715       0.0009406            nan   3328.6872827      3.1323675   3330.1141584
2458358.5128174       1.0000319       0.0009408            nan   3330.1448373      3.1327710   3330.0385664
2458358.5336304       1.0003420       0.0009408            nan   3331.1017695      3.1326903   3329.9630354
2458358.5545044       1.0006399       0.0009410            nan   3332.0177700      3.1334165   3329.8869169
2458358.5753174       1.0005132       0.0009409            nan   3331.5184743      3.1331438   3329.8096846
2458358.5961304       1.0000883       0.0009409            nan   3330.0254652      3.1329149   3329.7313154
2458358.6170044       1.0003578       0.0009408            nan   3330.8415429      3.1325113   3329.6502302
2458358.6378174       0.9992819       0.0009408            nan   3327.1767671      3.1325616   3329.5676649
2458358.6586304       1.0004059       0.0009409            nan   3330.8343879      3.1326584   3329.4829786
2458358.6795044       0.9998464       0.0009409            nan   3328.8842405      3.1325022   3329.3957899
2458358.7003174       1.0020160       0.0009412            nan   3336.0173204      3.1336773   3329.3055037
2458358.7211304       0.9981655       0.0009406            nan   3323.1059376      3.1315173   3329.2132261
2458358.7420044       1.0003549       0.0009410            nan   3330.2997289      3.1327337   3329.1180952
2458358.7628174       0.9999701       0.0009410            nan   3328.9224746      3.1326230   3329.0220106
2458358.7836304       0.9997265       0.0009410            nan   3328.0144524      3.1325789   3328.9248274
2458358.8045044       0.9986673       0.0009407            nan   3324.3912245      3.1314517   3328.8276670
2458358.8253174       0.9980032       0.0009406            nan   3322.0839007      3.1310817   3328.7306364
2458358.8461304       0.9984535       0.0009409            nan   3323.4860283      3.1317573   3328.6336439
2458358.8670044       0.9997234       0.0009409            nan   3327.6169576      3.1319465   3328.5377424
2458358.8878174       1.0013693       0.0009413            nan   3332.9997347      3.1330279   3328.4421537
2458358.9086304       1.0003523       0.0009413            nan   3329.5180234      3.1330711   3328.3455198
2458358.9295044       0.9999061       0.0009412            nan   3327.9355888      3.1324781   3328.2482603
2458358.9503174       1.0028306       0.0009416            nan   3337.5712854      3.1339252   3328.1505583
2458358.9711304       0.9995530       0.0009412            nan   3326.5647899      3.1324538   3328.0522917
2458358.9920044       1.0005727       0.0009413            nan   3329.8598353      3.1324576   3327.9540709
2458359.0128174       0.9991688       0.0009412            nan   3325.0920089      3.1321641   3327.8582685
2458359.0336304       0.9998252       0.0009413            nan   3327.1825161      3.1322779   3327.7642286
2458359.0545044       0.9993026       0.0009412            nan   3325.3525024      3.1321259   3327.6731794
2458359.0753174       0.9995567       0.0009413            nan   3326.1118308      3.1321306   3327.5870588
2458359.0961304       0.9999890       0.0009413            nan   3327.4692859      3.1323210   3327.5058134
2458359.1170044       1.0013521       0.0009416            nan   3331.9275864      3.1329838   3327.4287031
2458359.1586304       0.9996821       0.0009418            nan   3326.2351381      3.1336292   3327.2928694
2458359.1795044       0.9987737       0.0009416            nan   3323.1546658      3.1328625   3327.2348478
2458359.2003174       0.9997115       0.0009417            nan   3326.2248317      3.1333368   3327.1848219
2458359.2211304       1.0001108       0.0009419            nan   3327.5110181      3.1338829   3327.1424864
2458359.2420044       0.9992420       0.0009417            nan   3324.5866109      3.1332016   3327.1084516
2458359.2628174       1.0007148       0.0009421            nan   3329.4609763      3.1343203   3327.0826948
2458359.2836304       0.9996835       0.0009420            nan   3326.0120706      3.1340063   3327.0651930
2458359.3045044       0.9993202       0.0009418            nan   3324.7943432      3.1335516   3327.0562284
2458359.3253174       0.9981081       0.0009418            nan   3320.7604698      3.1334898   3327.0550383
2458359.3461304       0.9984247       0.0009416            nan   3321.8216872      3.1327619   3327.0626677
2458359.3670044       1.0013469       0.0009422            nan   3331.5591094      3.1348108   3327.0777891
2458359.3878174       0.9986936       0.0009419            nan   3322.7535175      3.1337652   3327.0998991
2458359.4086304       0.9978471       0.0009418            nan   3319.9655734      3.1333367   3327.1286543
2458359.4295044       1.0012124       0.0009423            nan   3331.1970369      3.1352024   3327.1632841
2458359.4503174       1.0002393       0.0009422            nan   3327.9988378      3.1348163   3327.2026670
2458359.4711304       0.9985753       0.0009418            nan   3322.5065884      3.1336840   3327.2469633
2458359.4920044       1.0012346       0.0009424            nan   3331.4033669      3.1355057   3327.2954939
2458359.5128174       0.9992236       0.0009420            nan   3324.7638748      3.1342840   3327.3472670
2458359.5336304       0.9997533       0.0009421            nan   3326.5808601      3.1345905   3327.4015959
2458359.5545044       1.0004472       0.0009420            nan   3328.9478275      3.1345494   3327.4596861
2458359.5753174       1.0001919       0.0009421            nan   3328.1570118      3.1347286   3327.5183409
2458359.5961304       1.0014251       0.0009423            nan   3332.3201830      3.1355076   3327.5781706
2458359.6170044       0.9994590       0.0009419            nan   3325.8391109      3.1343975   3327.6393126
2458359.6378174       0.9998193       0.0009429            nan   3327.0992590      3.1377054   3327.7004545
2458359.6586304       0.9996718       0.0009420            nan   3326.6702934      3.1346397   3327.7625196
2458359.6795044       0.9992886       0.0009418            nan   3325.4570518      3.1341063   3327.8243559
2458359.7003174       0.9996420       0.0009420            nan   3326.6946650      3.1347859   3327.8860701
2458359.7211304       1.0010913       0.0009422            nan   3331.5785683      3.1357144   3327.9467237
2458359.7420044       0.9990160       0.0009418            nan   3324.7319346      3.1344054   3328.0068357
2458359.7628174       1.0007820       0.0009422            nan   3330.6665486      3.1358038   3328.0640562
2458359.7836304       1.0014479       0.0009421            nan   3332.9375267      3.1355744   3328.1188276
2458359.8045044       1.0003997       0.0009420            nan   3329.5014384      3.1352925   3328.1710051
2458359.8253174       0.9990941       0.0009419            nan   3325.2049019      3.1348578   3328.2198332
2458359.8461304       1.0011411       0.0009422            nan   3332.0640554      3.1360276   3328.2662886
2458359.8670044       0.9985993       0.0009419            nan   3323.6486293      3.1350919   3328.3104628
2458359.8878174       0.9998325       0.0009420            nan   3327.7942362      3.1354103   3328.3515699
2458359.9086304       0.9999251       0.0009420            nan   3328.1414159      3.1352025   3328.3905485
2458359.9295044       0.9982836       0.0009417            nan   3322.7141637      3.1343889   3328.4270323
2458359.9503174       0.9995346       0.0009422            nan   3326.9108730      3.1359240   3328.4599989
2458359.9711304       1.0012381       0.0009422            nan   3332.6106763      3.1362021   3328.4896925
2458359.9920044       1.0006630       0.0009423            nan   3330.7208317      3.1363311   3328.5140226
2458360.0128174       1.0000828       0.0009422            nan   3328.8086046      3.1360738   3328.5329588
2458360.0336304       1.0005289       0.0009421            nan   3330.3067598      3.1357154   3328.5462492
2458360.0545044       0.9998893       0.0009421            nan   3328.1844576      3.1359052   3328.5529249
2458360.0753174       1.0016992       0.0009425            nan   3334.2088560      3.1371602   3328.5531157
2458360.0961304       0.9987834       0.0009420            nan   3324.4972068      3.1356122   3328.5468290
2458360.1170044       1.0012174       0.0009423            nan   3332.5864362      3.1366433   3328.5341413
2458360.1378174       1.0009105       0.0009424            nan   3331.5467227      3.1368140   3328.5160673
2458360.1586304       0.9998735       0.0009423            nan   3328.0714438      3.1365052   3328.4924620
2458360.1795044       0.9999198       0.0009422            nan   3328.1964877      3.1361579   3328.4634321
2458360.2003174       0.9990329       0.0009420            nan   3325.2127449      3.1353233   3328.4316252
2458360.2211304       1.0009236       0.0009424            nan   3331.4702260      3.1368316   3328.3959806
2458360.2420044       0.9995285       0.0009422            nan   3326.7888488      3.1358387   3328.3581312
2458360.2628174       1.0000678       0.0009424            nan   3328.5435185      3.1364819   3328.3179243
2458360.2836304       0.9993315       0.0009424            nan   3326.0520201      3.1365386   3328.2770918
2458360.3045044       1.0004558       0.0009425            nan   3329.7519841      3.1368637   3328.2350538
2458360.3253174       0.9989643       0.0009421            nan   3324.7462082      3.1356481   3328.1930616
2458360.3461304       0.9989973       0.0009422            nan   3324.8137601      3.1357173   3328.1509855
2458360.3670044       1.0003590       0.0009425            nan   3329.3040492      3.1367779   3328.1092527
2458360.3878174       0.9992367       0.0009426            nan   3325.5275375      3.1369211   3328.0677259
2458360.4086304       1.0001948       0.0009425            nan   3328.6743551      3.1365057   3328.0259626
2458360.4295044       1.0012766       0.0009427            nan   3332.2319443      3.1372540   3327.9835356
2458360.4503174       1.0006758       0.0009426            nan   3330.1897715      3.1368252   3327.9407804
2458360.4711304       0.9995256       0.0009425            nan   3326.3180917      3.1366397   3327.8969496
2458360.4920044       0.9996911       0.0009427            nan   3326.8248985      3.1371206   3327.8527983
2458360.5128174       1.0010273       0.0009427            nan   3331.2272748      3.1371810   3327.8085859
2458360.5336304       1.0003741       0.0009427            nan   3329.0099249      3.1371348   3327.7649229
2458360.5545044       0.9976693       0.0009424            nan   3319.9653140      3.1362019   3327.7212904
2458360.5753174       1.0010975       0.0009429            nan   3331.3310706      3.1375175   3327.6789396
2458360.5961304       0.9990856       0.0009427            nan   3324.5953183      3.1369465   3327.6382063
2458360.6170044       1.0002691       0.0009429            nan   3328.4964745      3.1374784   3327.6009520
2458360.6378174       0.9989568       0.0009426            nan   3324.0953687      3.1364368   3327.5666655
2458360.6586304       0.9990288       0.0009428            nan   3324.3056155      3.1370883   3327.5373991
2458360.6795044       0.9997884       0.0009428            nan   3326.8083437      3.1371744   3327.5125273
2458360.7003174       1.0007715       0.0009428            nan   3330.0605470      3.1370754   3327.4932631
2458360.7211304       0.9994867       0.0009427            nan   3325.7702813      3.1369240   3327.4782179
2458360.7420044       0.9997385       0.0009428            nan   3326.5987923      3.1371254   3327.4688337
2458360.7628174       1.0000575       0.0009427            nan   3327.6558767      3.1368294   3327.4644239
2458360.7836304       0.9980765       0.0009423            nan   3321.0648488      3.1356356   3327.4653852
2458360.8045044       0.9990756       0.0009427            nan   3324.3956510      3.1369248   3327.4714888
2458360.8253174       1.0007132       0.0009431            nan   3329.8555556      3.1381132   3327.4823759
2458360.8461304       0.9995642       0.0009428            nan   3326.0488161      3.1370183   3327.4988630
2458360.8670044       0.9990310       0.0009428            nan   3324.2950330      3.1370256   3327.5192411
2458360.8878174       1.0012270       0.0009429            nan   3331.6270761      3.1375311   3327.5441206
