# BJD     Detrended data    Detrended data errors  Airmass   Original data   Original data errors    Model applied 
2458470.3021240       1.0013269       0.0015882            nan   3267.3921362      5.1824411   3263.0623686
2458470.3229370       1.0017277       0.0015873            nan   3268.6998784      5.1794619   3263.0623686
2458470.3437500       1.0038487       0.0015900            nan   3275.6209562      5.1881151   3263.0623686
2458470.3645630       1.0035522       0.0015880            nan   3274.6534326      5.1815889   3263.0623686
2458470.3854370       1.0031649       0.0015889            nan   3273.3896609      5.1846959   3263.0623686
2458470.4062500       1.0040166       0.0015975            nan   3276.1687720      5.2126154   3263.0623686
2458470.4270630       1.0025669       0.0015885            nan   3271.4381803      5.1834300   3263.0623686
2458470.4479370       1.0023703       0.0015861            nan   3270.7967489      5.1756113   3263.0623686
2458470.4687500       1.0045745       0.0015886            nan   3277.9893593      5.1835870   3263.0623686
2458470.4895630       1.0009971       0.0015863            nan   3266.3158245      5.1761279   3263.0623686
2458470.5104370       1.0016527       0.0015877            nan   3268.4552499      5.1808179   3263.0623686
2458470.5312500       1.0016691       0.0015875            nan   3268.5088302      5.1800879   3263.0623686
2458470.5520630       1.0015317       0.0015883            nan   3268.0604122      5.1826360   3263.0623686
2458470.5729370       1.0025264       0.0015873            nan   3271.3062051      5.1795403   3263.0623686
2458470.5937500       1.0022333       0.0015913            nan   3270.3496959      5.1924195   3263.0623686
2458470.6145630       1.0025455       0.0015855            nan   3271.3686529      5.1734508   3263.0623686
2458470.6354370       1.0039568       0.0015880            nan   3275.9737254      5.1816652   3263.0623686
2458470.6562500       1.0040714       0.0015915            nan   3276.3475705      5.1930894   3263.0623686
2458470.6770630       1.0027148       0.0015875            nan   3271.9208921      5.1799911   3263.0623686
2458470.6979370       1.0022338       0.0015872            nan   3270.3512710      5.1791762   3263.0623686
2458470.7187500       1.0007744       0.0015880            nan   3265.5891639      5.1816283   3263.0623686
2458470.7395630       1.0040410       0.0015883            nan   3276.2482582      5.1827197   3263.0623686
2458470.7604370       1.0024495       0.0015880            nan   3271.0551749      5.1816146   3263.0623686
2458470.7812500       1.0006086       0.0015882            nan   3265.0483734      5.1824346   3263.0623686
2458470.8020630       1.0039665       0.0015891            nan   3276.0052302      5.1854519   3263.0623686
2458470.8229370       1.0001478       0.0015917            nan   3263.5445769      5.1937656   3263.0623686
2458470.8437500       0.9996694       0.0015859            nan   3261.9836614      5.1749248   3263.0623686
2458470.8645630       1.0007966       0.0015878            nan   3265.6615690      5.1811095   3263.0623686
2458470.8854370       1.0023374       0.0015865            nan   3270.6893481      5.1768556   3263.0623686
2458470.9062500       1.0010175       0.0015908            nan   3266.3826543      5.1909540   3263.0623686
2458470.9270630       1.0003514       0.0015909            nan   3264.2090224      5.1911794   3263.0623686
2458470.9479370       1.0027050       0.0015880            nan   3271.8889656      5.1817598   3263.0623686
2458470.9687500       1.0022882       0.0015874            nan   3270.5287716      5.1798370   3263.0623686
2458470.9895630       0.9997786       0.0015880            nan   3262.3397881      5.1816978   3263.0623686
2458471.0104370       1.0021553       0.0015884            nan   3270.0951509      5.1831363   3263.0623686
2458471.0312500       1.0013628       0.0015920            nan   3267.5092756      5.1946360   3263.0623686
2458471.0520630       1.0043962       0.0015897            nan   3277.4073732      5.1872421   3263.0623686
2458471.0729370       1.0020207       0.0015866            nan   3269.6560560      5.1770671   3263.0623686
2458471.0937500       1.0022362       0.0015868            nan   3270.3591542      5.1779895   3263.0623686
2458471.1145630       1.0042485       0.0015864            nan   3276.9253875      5.1764798   3263.0623686
2458471.1354370       1.0034545       0.0015938            nan   3274.3346820      5.2007898   3263.0623686
2458471.1562500       1.0014561       0.0015883            nan   3267.8138477      5.1827571   3263.0623686
2458471.1770630       1.0011924       0.0015897            nan   3266.9533520      5.1872349   3263.0623686
2458471.1979370       1.0012226       0.0015904            nan   3267.0516744      5.1897052   3263.0623686
2458471.2187500       0.9994512       0.0015880            nan   3261.2717214      5.1815873   3263.0623686
2458471.2395630       1.0022329       0.0015923            nan   3270.3484440      5.1957614   3263.0623686
2458471.2604370       1.0034807       0.0015881            nan   3274.4199501      5.1819556   3263.0623686
2458471.2812500       1.0010796       0.0015865            nan   3266.5850868      5.1769741   3263.0623686
2458471.3020630       0.9993795       0.0015865            nan   3261.0375848      5.1768902   3263.0623686
2458471.3229370       1.0008384       0.0015879            nan   3265.7981764      5.1813860   3263.0623686
2458471.3437500       1.0020232       0.0015886            nan   3269.6640723      5.1835960   3263.0623686
2458471.3645630       1.0030993       0.0015893            nan   3273.1755945      5.1859794   3263.0623686
2458471.3854370       1.0030848       0.0015871            nan   3273.1281986      5.1788524   3263.0623686
2458471.4062500       1.0015737       0.0015876            nan   3268.1973800      5.1805235   3263.0623686
2458471.4270630       1.0020974       0.0015898            nan   3269.9062065      5.1875371   3263.0623686
2458471.4479370       1.0034456       0.0015872            nan   3274.3055332      5.1790140   3263.0623686
2458471.4687500       1.0007092       0.0015892            nan   3265.3765677      5.1855292   3263.0623686
2458471.4895630       1.0016089       0.0015884            nan   3268.3122637      5.1831222   3263.0623686
2458471.5312500       1.0009316       0.0015869            nan   3266.1021131      5.1781117   3263.0623686
2458471.5520630       1.0025279       0.0015907            nan   3271.3110570      5.1906333   3263.0623686
2458471.5729370       1.0015295       0.0015862            nan   3268.0532851      5.1757925   3263.0623686
2458471.5937500       1.0032258       0.0015873            nan   3273.5882268      5.1795116   3263.0623686
2458471.6145630       0.9993984       0.0015890            nan   3261.0991978      5.1849149   3263.0623686
2458471.6354370       0.9998418       0.0015862            nan   3262.5461737      5.1757624   3263.0623686
2458471.6562500       1.0003389       0.0015868            nan   3264.1681849      5.1776859   3263.0623686
2458471.6770630       1.0003372       0.0015874            nan   3264.1628317      5.1796289   3263.0623686
2458471.6979370       1.0005043       0.0015891            nan   3264.7080211      5.1853214   3263.0623686
2458471.7187500       1.0001451       0.0015909            nan   3263.5358779      5.1911548   3263.0623686
2458471.7395630       0.9987355       0.0015866            nan   3258.9361995      5.1770397   3263.0623686
2458471.7604370       1.0009953       0.0015910            nan   3266.3099759      5.1914068   3263.0623686
2458471.7812500       1.0001896       0.0015868            nan   3263.6811403      5.1778722   3263.0623686
2458471.8020630       1.0014393       0.0015869            nan   3267.7588814      5.1782540   3263.0623686
2458471.8229370       0.9993524       0.0015879            nan   3260.9491796      5.1813984   3263.0623686
2458471.8437500       1.0011871       0.0015873            nan   3266.9358685      5.1794533   3263.0623686
2458471.8645630       1.0022509       0.0015865            nan   3270.4073564      5.1767311   3263.0623686
2458471.8854370       0.9994048       0.0015867            nan   3261.1201359      5.1774203   3263.0623686
2458471.9062500       0.9980502       0.0015874            nan   3256.6999863      5.1798638   3263.0623686
2458471.9270630       1.0033513       0.0015877            nan   3273.9977854      5.1807654   3263.0623686
2458471.9479370       1.0024596       0.0015887            nan   3271.0881581      5.1839673   3263.0623686
2458471.9687500       1.0006413       0.0015878            nan   3265.1550424      5.1812130   3263.0623686
2458471.9895630       1.0010899       0.0015869            nan   3266.6188345      5.1782925   3263.0623686
2458472.0104370       0.9992815       0.0015868            nan   3260.7178761      5.1779781   3263.0623686
2458472.0312500       1.0004894       0.0015880            nan   3264.6593539      5.1816251   3263.0623686
2458472.0520630       0.9997420       0.0015900            nan   3262.2205660      5.1883754   3263.0623686
2458472.0729370       1.0019991       0.0015903            nan   3269.5856630      5.1892183   3263.0623686
2458472.0937500       1.0000181       0.0015891            nan   3263.1215307      5.1853037   3263.0623686
2458472.1145630       1.0001833       0.0015927            nan   3263.6603515      5.1969638   3263.0623686
2458472.1354370       0.9986629       0.0015941            nan   3258.6994604      5.2016149   3263.0623686
2458472.1562500       1.0004258       0.0015870            nan   3264.4518227      5.1785230   3263.0623686
2458472.1770630       0.9988790       0.0015875            nan   3259.4045125      5.1801957   3263.0623686
2458472.1979370       1.0004864       0.0015886            nan   3264.6493793      5.1835484   3263.0623686
2458472.2187500       1.0020030       0.0015880            nan   3269.5983995      5.1816984   3263.0623686
2458472.2395630       0.9994087       0.0015891            nan   3261.1330224      5.1852725   3263.0623686
2458472.2604370       1.0008563       0.0015890            nan   3265.8565826      5.1849217   3263.0623686
2458472.2812500       0.9997432       0.0015853            nan   3262.2243156      5.1729070   3263.0623686
2458472.3020630       0.9988866       0.0015877            nan   3259.4292883      5.1807825   3263.0623686
2458472.3229370       0.9965122       0.0015881            nan   3251.6814775      5.1821308   3263.0623686
2458472.3437500       0.9980318       0.0015866            nan   3256.6399769      5.1770759   3263.0623686
2458472.3645630       1.0017724       0.0015934            nan   3268.8457697      5.1993533   3263.0623686
2458472.3854370       1.0012012       0.0015914            nan   3266.9820850      5.1929754   3263.0623686
2458472.4062500       1.0006200       0.0015869            nan   3265.0855548      5.1782254   3263.0623686
2458472.4270630       1.0003156       0.0015894            nan   3264.0921369      5.1862794   3263.0623686
2458472.4479370       1.0001619       0.0015890            nan   3263.5905753      5.1850259   3263.0623686
2458472.4687500       0.9994285       0.0015861            nan   3261.1973822      5.1754889   3263.0623686
2458472.4895630       1.0022571       0.0015878            nan   3270.4272956      5.1812398   3263.0623686
2458472.5104370       1.0001558       0.0015878            nan   3263.5706521      5.1810524   3263.0623686
2458472.5312500       0.9987145       0.0015938            nan   3258.8675759      5.2007040   3263.0623686
2458472.5520630       1.0012683       0.0015881            nan   3267.2008111      5.1819627   3263.0623686
2458472.5729370       1.0025298       0.0015866            nan   3271.3172201      5.1770611   3263.0623686
2458472.5937500       0.9995334       0.0015860            nan   3261.5397080      5.1752344   3263.0623686
2458472.6145630       1.0004198       0.0015888            nan   3264.4323129      5.1842063   3263.0623686
2458472.6354370       0.9987457       0.0015885            nan   3258.9696063      5.1834762   3263.0623686
2458472.6562500       0.9998425       0.0015870            nan   3262.5485923      5.1785389   3263.0623686
2458472.6770630       0.9987940       0.0015869            nan   3259.1272482      5.1782203   3263.0623686
2458472.6979370       0.9995184       0.0015899            nan   3261.4907745      5.1879952   3263.0623686
2458472.7187500       1.0003299       0.0015874            nan   3264.1388249      5.1797825   3263.0623686
2458472.7395630       0.9994303       0.0015888            nan   3261.2033881      5.1842644   3263.0623686
2458472.7604370       0.9998869       0.0015867            nan   3262.6934047      5.1773689   3263.0623686
2458472.7812500       0.9992326       0.0015871            nan   3260.5583748      5.1789375   3263.0623686
2458472.8020630       0.9999225       0.0015872            nan   3262.8095775      5.1790762   3263.0623686
2458472.8229370       0.9999598       0.0015868            nan   3262.9313229      5.1779656   3263.0623686
2458472.8437500       0.9983759       0.0015867            nan   3257.7627808      5.1773540   3263.0623686
2458472.8645630       0.9983488       0.0015876            nan   3257.6743186      5.1803571   3263.0623686
2458472.8854370       1.0000029       0.0015875            nan   3263.0717441      5.1801287   3263.0623686
2458472.9062500       0.9997459       0.0015900            nan   3262.2331500      5.1881548   3263.0623686
2458472.9270630       1.0000220       0.0015877            nan   3263.1340685      5.1807256   3263.0623686
2458472.9479370       1.0010409       0.0015866            nan   3266.4588135      5.1771302   3263.0623686
2458472.9687500       0.9991554       0.0015899            nan   3260.3062392      5.1879341   3263.0623686
2458472.9895630       1.0011028       0.0015880            nan   3266.6608112      5.1816592   3263.0623686
2458473.0104370       0.9990462       0.0015900            nan   3259.9500158      5.1882449   3263.0623686
2458473.0312500       0.9990371       0.0015868            nan   3259.9203059      5.1778483   3263.0623686
2458473.0520630       1.0001635       0.0015873            nan   3263.5959641      5.1795800   3263.0623686
2458473.0729370       0.9986347       0.0015880            nan   3258.6072041      5.1816860   3263.0623686
2458473.0937500       1.0002702       0.0015920            nan   3263.9439652      5.1947984   3263.0623686
2458473.1145630       0.9989106       0.0015875            nan   3259.5074495      5.1799849   3263.0623686
2458473.1354370       0.9981116       0.0015880            nan   3256.9003697      5.1817527   3263.0623686
2458473.1562500       0.9985473       0.0015869            nan   3258.3221009      5.1781749   3263.0623686
2458473.1770630       0.9989023       0.0015914            nan   3259.4805504      5.1929402   3263.0623686
2458473.1979370       1.0000297       0.0015883            nan   3263.1594174      5.1827492   3263.0623686
2458473.2187500       0.9987460       0.0015882            nan   3258.9704055      5.1824665   3263.0623686
2458473.2395630       0.9981813       0.0015875            nan   3257.1277041      5.1802140   3263.0623686
2458473.2604370       0.9977448       0.0015864            nan   3255.7035294      5.1764514   3263.0623686
2458473.2812500       0.9991904       0.0015895            nan   3260.4207365      5.1865138   3263.0623686
2458473.3020630       0.9977079       0.0015855            nan   3255.5831930      5.1736063   3263.0623686
2458473.3229370       0.9992397       0.0015878            nan   3260.5815269      5.1810378   3263.0623686
2458473.3437500       0.9976791       0.0015876            nan   3255.4891665      5.1804619   3263.0623686
2458473.3645630       0.9989099       0.0015883            nan   3259.5053855      5.1826451   3263.0623686
2458473.3854370       1.0000930       0.0015871            nan   3263.3659699      5.1788175   3263.0623686
2458473.4062500       0.9987203       0.0015899            nan   3258.8866938      5.1878143   3263.0623686
2458473.4270630       0.9965837       0.0015883            nan   3251.9147253      5.1826152   3263.0623686
2458473.4479370       0.9982961       0.0015925            nan   3257.5024187      5.1964313   3263.0623686
2458473.4687500       0.9970368       0.0015889            nan   3253.3931052      5.1846814   3263.0623686
2458473.4895630       0.9978827       0.0015890            nan   3256.1535529      5.1849608   3263.0623686
2458473.5104370       0.9983503       0.0015880            nan   3257.6791526      5.1819041   3263.0623686
2458473.5312500       0.9970426       0.0015872            nan   3253.4122357      5.1792476   3263.0623686
2458473.5520630       0.9979523       0.0015905            nan   3256.3804466      5.1897438   3263.0623686
2458473.5729370       0.9996807       0.0015929            nan   3262.0203677      5.1977906   3263.0623686
2458473.5937500       0.9974282       0.0015904            nan   3254.6703401      5.1894810   3263.0623686
2458473.6145630       0.9970679       0.0015902            nan   3253.4947260      5.1887724   3263.0623686
2458473.6354370       0.9997403       0.0015892            nan   3262.2151013      5.1856841   3263.0623686
2458473.6562500       0.9967052       0.0015864            nan   3252.3111950      5.1763868   3263.0623686
2458473.6770630       0.9969790       0.0015875            nan   3253.2045671      5.1801371   3263.0623686
2458473.6979370       0.9963164       0.0015875            nan   3251.0424486      5.1802529   3263.0623686
2458473.7187500       0.9995166       0.0015888            nan   3261.4849029      5.1845024   3263.0623686
2458473.7395630       0.9965526       0.0015874            nan   3251.8131879      5.1796322   3263.0623686
2458473.7604370       0.9979339       0.0015881            nan   3256.3205558      5.1820756   3263.0623686
2458473.7811890       0.9990494       0.0015891            nan   3259.9604796      5.1854051   3263.0623686
2458473.8020630       0.9976297       0.0015892            nan   3255.3280867      5.1856646   3263.0623686
2458473.8228760       0.9965053       0.0015895            nan   3251.6589891      5.1866635   3263.0623686
2458473.8436890       0.9971287       0.0015886            nan   3253.6931682      5.1838076   3263.0623686
2458473.8645630       0.9975109       0.0015868            nan   3254.9402734      5.1778665   3263.0623686
2458473.8853760       0.9970409       0.0015882            nan   3253.4065713      5.1822583   3263.0623686
2458473.9061890       0.9959506       0.0015888            nan   3249.8489515      5.1843429   3263.0623686
2458473.9270630       0.9967766       0.0015888            nan   3252.5441300      5.1844679   3263.0623686
2458473.9478760       0.9973081       0.0015942            nan   3254.2784838      5.2018760   3263.0623686
2458473.9686890       0.9965798       0.0015872            nan   3251.9020813      5.1790468   3263.0623686
2458473.9895630       0.9978237       0.0015884            nan   3255.9610956      5.1829584   3263.0623686
2458474.0103760       0.9977111       0.0015893            nan   3255.5936055      5.1860111   3263.0623686
2458474.0311890       0.9969009       0.0015863            nan   3252.9498729      5.1760610   3263.0623686
2458474.0520630       0.9957223       0.0015855            nan   3249.1038684      5.1736987   3263.0623686
2458474.0728760       0.9969387       0.0015864            nan   3253.0730347      5.1764746   3263.0623686
2458474.0936890       0.9979141       0.0015882            nan   3256.2558048      5.1824824   3263.0623686
2458474.1145630       0.9969928       0.0015895            nan   3253.2497217      5.1865040   3263.0623686
2458474.1353760       0.9959470       0.0015910            nan   3249.8372841      5.1914290   3263.0623686
2458474.1561890       0.9970301       0.0015866            nan   3253.3713513      5.1772610   3263.0623686
2458474.1770630       0.9966866       0.0015859            nan   3252.2506075      5.1747867   3263.0623686
2458474.1978760       0.9981906       0.0015871            nan   3257.1580541      5.1789429   3263.0623686
2458474.2186890       0.9948970       0.0015887            nan   3246.4108256      5.1839397   3263.0623686
2458474.2395630       0.9978584       0.0015870            nan   3256.0741395      5.1785719   3263.0623686
2458474.2603760       0.9954488       0.0015872            nan   3248.2115723      5.1792341   3263.0623686
2458474.2811890       0.9968436       0.0015870            nan   3252.7629646      5.1784460   3263.0623686
2458474.3020630       0.9950233       0.0015884            nan   3246.8230192      5.1831340   3263.0623686
2458474.3228760       0.9943332       0.0015857            nan   3244.5712212      5.1741354   3263.0623686
2458474.3436890       0.9979218       0.0015883            nan   3256.2809841      5.1828622   3263.0623686
2458474.3645630       0.9947702       0.0015868            nan   3245.9971460      5.1779381   3263.0623686
2458474.3853760       0.9982692       0.0015869            nan   3257.4147211      5.1781646   3263.0623686
2458474.4061890       0.9970776       0.0015885            nan   3253.5263611      5.1832622   3263.0623686
2458474.4270630       0.9989484       0.0015878            nan   3259.6308125      5.1810567   3263.0623686
2458474.4478760       0.9961935       0.0015877            nan   3250.6415139      5.1809210   3263.0623686
2458474.4686890       0.9959857       0.0015866            nan   3249.9634783      5.1772905   3263.0623686
2458474.4895630       0.9938545       0.0015873            nan   3243.0090706      5.1794279   3263.0623686
2458474.5103760       0.9966929       0.0015869            nan   3252.2711505      5.1780076   3263.0623686
2458474.5311890       0.9989609       0.0015872            nan   3259.6718491      5.1792671   3263.0623686
2458474.5520630       0.9960943       0.0015872            nan   3250.3178455      5.1792844   3263.0623686
2458474.5728760       0.9981215       0.0015880            nan   3256.9326280      5.1816963   3263.0623686
2458474.5936890       0.9974242       0.0015865            nan   3254.6573345      5.1767641   3263.0623686
2458474.6145630       0.9964792       0.0015863            nan   3251.5738341      5.1761302   3263.0623686
2458474.6561890       0.9957480       0.0015866            nan   3249.1878518      5.1770425   3263.0623686
2458474.6770630       0.9956425       0.0015904            nan   3248.8435567      5.1896883   3263.0623686
2458474.6978760       0.9939241       0.0015856            nan   3243.2361863      5.1739798   3263.0623686
2458474.7186890       0.9949825       0.0015868            nan   3246.6899969      5.1779183   3263.0623686
2458474.7395630       0.9956560       0.0015889            nan   3248.8875535      5.1848022   3263.0623686
2458474.7603760       0.9939444       0.0015856            nan   3243.3026664      5.1738806   3263.0623686
2458474.7811890       0.9965681       0.0015863            nan   3251.8638399      5.1761359   3263.0623686
2458474.8020630       0.9949429       0.0015867            nan   3246.5607909      5.1774721   3263.0623686
2458474.8228760       0.9938889       0.0015877            nan   3243.1215927      5.1807703   3263.0623686
2458474.8436890       0.9963618       0.0015865            nan   3251.1906271      5.1767740   3263.0623686
2458474.8645630       0.9950748       0.0015871            nan   3246.9910196      5.1787778   3263.0623686
2458474.8853760       0.9954826       0.0015890            nan   3248.3217912      5.1850133   3263.0623686
2458474.9061890       0.9939132       0.0015881            nan   3243.2006685      5.1819324   3263.0623686
2458474.9270630       0.9957337       0.0015860            nan   3249.1411481      5.1752886   3263.0623686
2458474.9478760       0.9923200       0.0015899            nan   3238.0019363      5.1879833   3263.0623686
2458474.9686890       0.9968682       0.0015874            nan   3252.8429704      5.1797500   3263.0623686
2458474.9895630       0.9955951       0.0015886            nan   3248.6888505      5.1836397   3263.0623686
2458475.0103760       0.9942110       0.0015879            nan   3244.1725882      5.1814408   3263.0623686
2458475.0311890       0.9943667       0.0015880            nan   3244.6807149      5.1818175   3263.0623686
2458475.0520630       0.9952748       0.0015867            nan   3247.6439062      5.1774479   3263.0623686
