2458762.81447 0.5249220061419353 0.005395818984772388 199.5351678636339 1.970716643095529 328.5669593461063 1.4816414145818675 431.67995554387824 1.5800254731796173 1.014478482271307 0.010418316821968625
2458764.7474 0.5262761471375433 0.003984772038764006 312.3719256930881 2.2665978560464386 517.2128226987777 1.753486090237947 669.8899080333791 1.8758573525218305 1.0009666171161014 0.00785962331038737
2458773.77768 0.5250485330224507 0.006351753049873652 159.28390676710342 1.8537766459225382 262.39166681667626 1.3785580973345368 344.3480791271242 1.453478114299763 1.0142385094415354 0.012221085010544369
2458774.71448 0.515097569910592 0.0051550940705433245 206.9631738450792 1.9915465064033897 350.1055514834343 1.5146161767154238 453.48268474529743 1.609364607839672 0.9966576533637881 0.010110680600971348
2458777.67824 0.5357432326961772 0.006850677091312553 148.0078406016032 1.8196698131547664 238.53156630489804 1.3350111951990786 314.00118285085 1.4111773048153677 1.0220983626029827 0.013048933877573691
2458807.70786 0.5210714970704652 0.004102498934336909 294.18037109375 2.221561940751872 489.7528119568431 1.7130808289183375 639.3834879469974 1.8406281442588441 1.0029062405396616 0.008210064710792121
2458811.74229 0.5216036836870798 0.005425394225831446 196.15865817599826 1.961174982776052 325.6766025648204 1.4771603718143842 426.46017986510446 1.572920222125751 0.9992694874486678 0.010558867490833557
2458813.70323 0.5297806014571312 0.005304230630598027 207.24714906480577 1.992338517267267 341.9011238168139 1.5021408633918538 440.4874668366919 1.5919425157800244 0.9910503736759453 0.010260905925618204
2458831.6523 0.5285431326396489 0.003928271895764335 321.4484507242839 2.2887367955181546 525.0994792885494 1.7638190123258575 691.2570709097539 1.9001435126619752 1.0176734739949325 0.007803219697978262
2458834.70194 0.5297162217978503 0.005142439281010246 216.5858580695258 2.018211138799038 355.2381831577846 1.5258723925449351 462.5047862171615 1.6213500259078613 1.0044423448127637 0.009905773609637602
2458838.69342 0.532169482155934 0.007857873777335506 122.36434851752387 1.7396179290532732 201.75576365759613 1.2702592447559893 258.11408089568175 1.3234661230841627 1.0268024929308062 0.014819961050315394
2458840.70253 0.5333939327264919 0.004732010674086453 246.82574886745877 2.0998035592445805 403.6729221607683 1.5973378229280542 521.8184781848875 1.694408196846986 1.0088452818697466 0.009298421273569904
2458852.60852 0.5296192067995513 0.00372138098505506 350.47228088378904 2.3581355179316965 574.0272009613317 1.822423027862404 749.460604557152 1.9647763084650052 1.013413893127768 0.007501025942029493
2458869.59965 0.5240319159470102 0.004272703201482414 279.2566650390625 2.183922732249021 463.4899272393743 1.6775499927460487 602.3102904225624 1.7968860647549605 1.01200724084732 0.008536521023586707
2458883.56663 0.5217025485502804 0.004785275520003391 234.7449276394314 2.067593683594078 388.6400712739437 1.5718861329683176 511.27858272437885 1.684667772961436 1.015826922187402 0.009489755168546847
2458883.58727 0.5339048727456269 0.005194063787086274 216.0245112101237 2.016665320137632 346.58662764523007 1.5092780758691293 462.6380947260386 1.621526455545669 1.0362099643046592 0.0102291923382197
2458886.55517 0.5324506505816627 0.005653747549228405 190.85447243584528 1.9460914459382006 311.2684294529225 1.4579646652854248 405.6223179894967 1.5442296272205835 1.0010346335119285 0.01089950722728115
2458890.53578 0.5339342461920387 0.004178060095384971 299.7652759337693 2.2480085467413433 487.96120487878085 1.7106804334286134 634.8934465007209 1.8353858998288746 1.0035082995151212 0.008136249744665695
2458898.56934 0.5184126485235963 0.005836236351796947 175.6109191894531 1.9020775752069197 293.4022769053048 1.4261680821867342 384.09245509855737 1.5140152894077166 1.0088171103614623 0.01134141041725827
2458900.56194 0.5371695449144688 0.007047683333243657 143.05389522976344 1.804481751484846 231.62271223639564 1.3261334813305827 300.9983068965535 1.3912638322971562 1.0150809697460217 0.013343450574721303
