2458762.81447 0.21389914116450134 0.006170952950547681 0.2858869683722477 0.007954133205612134
2458764.7474  0.26348221666012517 0.004546511301646514 0.3086586578219359 0.005677683324265186
2458773.77768 0.2797388612695563  0.008052594033419933 0.33509247912220713 0.009960461390341074
2458774.71448 0.23333711140948718 0.005928730583046431 0.27071315541647917 0.007190224368777753
2458777.67824 0.29254746160853423 0.008660628590772377 0.33385567459706283 0.010499152510639482
2458807.70786 0.20897222412724034 0.004680509128209331 0.2725640124218826 0.005897322302838382
2458811.74229 0.2015943466926527  0.00630899950792129  0.27544021599022955 0.008022986921944484
2458813.70323 0.18604455836676684 0.006066380115548293 0.25075412344920756 0.0075658457632372
2458831.6523  0.17822481847090693 0.004006061056896    0.2557660737486639 0.0052505812750562805
2458834.70194 0.19318092819110433 0.005718983087967685 0.25677133848363826 0.007282039423070663
2458838.69342 0.17270632445204767 0.009581632884754285 0.24814003075241137 0.012117135663719284
2458840.70253 0.20241658417473501 0.005165233157729831 0.2457130141763134 0.006457630568761768
2458852.60852 0.18736950109015552 0.003838478131733755 0.2563289368316429 0.004853191534541222
2458869.59965 0.1976544411784482  0.004958692764714863 0.2723467873996026 0.006322290717405266
2458883.56663 0.17531885963088006 0.005610517109196129 0.2664555177768149 0.007132287526523166
2458883.58727 0.17502920744059636 0.006030176232050708 0.25443709275067666 0.007693073767352267
2458886.55517 0.18489147183245136 0.006537943560509361 0.26606015336923927 0.008465589435346135
2458890.53578 0.1870675992012804  0.004515401550939293 0.2525945038798678 0.005726677105542989
2458898.56934 0.19609291532390646 0.007601996469253394 0.2538197139700098 0.009724298452037893
2458900.56194 0.1919872863330685  0.009399541828020342 0.24399473207518738 0.01161099701846097
